Country,Regiune,Nume Regiune,TIP,Judet,Niv,Nat Level,Nat Lev Name,Sirsup,Cnt Id,Cnt Name,Cnt Abbr,Rang,Siruta,Denloc,Nume Uat,Codp,FS2,FS3,FSJ,FSL,Fictiv,Area Sqm Uat,Perimeter M Uat,Latitude Uat,Longitude Uat,Pop 1Ian2020,Count of siruta_uat_pop.csv
Ro,6,Nord-Vest,22,12,3,,,59693,,,,Iv,59700,Tritenii De Jos,,40755000,1352889,1012225,13,1.35289E+12,,,,,,,1
Ro,6,Nord-Vest,22,12,3,,,59764,,,,Iv,59773,Tureni,,40756000,1352908,1012298,13,1.35291E+12,,,,,,,1
Ro,6,Nord-Vest,22,12,3,,,59826,,,,Iv,59835,Ţaga,,40756500,1352917,1012325,13,1.35292E+12,,,,,,,1
Ro,6,Nord-Vest,22,12,3,,,59880,,,,Iv,59899,Unguraş,,40757000,1352950,1012489,13,1.35295E+12,,,,,,,1
Ro,6,Nord-Vest,22,12,3,,,59942,,,,Iv,59951,Vad,,40757500,1352969,1012602,13,1.35297E+12,,,,,,,1
Ro,6,Nord-Vest,22,12,3,,,60026,,,,Iv,60035,Valea Ierii,,40758500,1352988,1012764,13,1.35299E+12,,,,,,,1
Ro,6,Nord-Vest,22,12,3,,,60062,,,,Iv,60071,Viişoara,,40759000,1353066,1013372,13,1.35307E+12,,,,,,,1
Ro,6,Nord-Vest,22,12,3,,,60099,,,,Iv,60106,Vultureni,,40759500,1353145,1013580,13,1.35315E+12,,,,,,,1
Ro,6,Nord-Vest,22,12,3,,,60169,,,,V,57190,Negreni,,40744000,1351795,3007943,13,1.3518E+12,,,,,,,1
Ro,6,Nord-Vest,22,24,3,,,106363,,,,Iv,106372,Groşi,,43716500,2651202,1005547,26,2.6512E+12,,,,,,,1
Ro,6,Nord-Vest,22,24,3,,,106407,,,,Iv,106416,Recea,,43722500,2652361,1009903,26,2.65236E+12,,,,,,,1
Ro,6,Nord-Vest,22,24,3,,,106620,,,,Iv,106639,Sarasau,,43726500,2652455,1010275,26,2.65246E+12,,,,,,,1
Ro,6,Nord-Vest,22,24,3,,,106648,,,,Iv,106657,Vadu Izei,,43736500,2652971,1012611,26,2.65297E+12,,,,,,,1
Ro,6,Nord-Vest,22,24,3,,,107001,,,,Iv,107010,Ardusat,,43700500,2650077,1000286,26,2.65008E+12,,,,,,,1
Ro,6,Nord-Vest,22,24,3,,,107047,,,,Iv,107056,Ariniş,,73701000,2650083,1000307,26,2.65008E+12,,,,,,,1
Ro,6,Nord-Vest,22,24,3,,,107083,,,,Iv,107092,Asuaju De Sus,,43701500,2650090,1000352,26,2.65009E+12,,,,,,,1
Ro,6,Nord-Vest,22,24,3,,,107118,,,,Iv,107127,Baiţa De Sub Codru,,43702000,2650148,1000621,26,2.65015E+12,,,,,,,1
Ro,6,Nord-Vest,22,24,3,,,107154,,,,Iv,107163,Baiuţ,,43702500,2650149,1000624,26,2.65015E+12,,,,,,,1
Ro,6,Nord-Vest,22,24,3,,,107190,,,,Iv,107207,Baseşti,,43703000,2650185,1000783,26,2.65019E+12,,,,,,,1
Ro,6,Nord-Vest,22,24,3,,,107234,,,,Iv,107243,Bicaz,,43704000,2650236,1001058,26,2.65024E+12,,,,,,,1
Ro,6,Nord-Vest,22,24,3,,,107270,,,,Iv,107289,Bistra,,43704500,2650251,1001104,26,2.65025E+12,,,,,,,1
Ro,6,Nord-Vest,22,24,3,,,107314,,,,Iv,107323,Bârsana,,43703500,2650190,1000854,26,2.65019E+12,,,,,,,1
Ro,6,Nord-Vest,22,24,3,,,107350,,,,Iv,107369,Bocicoiu Mare,,43705000,2650284,1001201,26,2.65028E+12,,,,,,,1
Ro,6,Nord-Vest,22,24,3,,,107403,,,,Iv,107412,Bogdan Voda,,43705500,2650293,1001250,26,2.65029E+12,,,,,,,1
Ro,6,Nord-Vest,22,24,3,,,107430,,,,Iv,107449,Boiu Mare,,43706000,2650307,1001311,26,2.65031E+12,,,,,,,1
Ro,6,Nord-Vest,22,24,3,,,107485,,,,Iv,107494,Botiza,,43706500,2650334,1001448,26,2.65033E+12,,,,,,,1
Ro,6,Nord-Vest,22,24,3,,,107519,,,,Iv,107528,Budeşti,,43707000,2650419,1001805,26,2.65042E+12,,,,,,,1
Ro,6,Nord-Vest,22,24,3,,,107546,,,,Iv,107555,Calineşti,,73407500,2650486,1002169,26,2.65049E+12,,,,,,,1
Ro,6,Nord-Vest,22,24,3,,,107582,,,,Iv,107591,Cerneşti,,43708500,2650546,1002516,26,2.65055E+12,,,,,,,1
Ro,6,Nord-Vest,22,24,3,,,107662,,,,Iv,107671,Cicîrlau,,43709500,2650590,1002729,26,2.65059E+12,,,,,,,1
Ro,6,Nord-Vest,22,24,3,,,107715,,,,Iv,107724,Cîmpulung La Tisa,,43708000,2650639,1002354,26,2.65064E+12,,,,,,,1
Ro,6,Nord-Vest,22,24,3,,,107733,,,,Iv,107742,Copalnic-Manaştur,,43710000,2650686,1003170,26,2.65069E+12,,,,,,,1
Ro,6,Nord-Vest,22,24,3,,,107868,,,,Iv,107877,Coroieni,,43712600,2650717,1003296,26,2.65072E+12,,,,,,,1
Ro,6,Nord-Vest,22,24,3,,,107920,,,,Iv,107939,Cupşeni,,43713000,2650806,1003708,26,2.65081E+12,,,,,,,1
Ro,6,Nord-Vest,22,24,3,,,107975,,,,Iv,107984,Deseşti,,43713500,2650855,1004034,26,2.65086E+12,,,,,,,1
Ro,6,Nord-Vest,22,24,3,,,108035,,,,Iv,108044,Dumbraviţa,,43714500,2650965,1004444,26,2.65097E+12,,,,,,,1
Ro,6,Nord-Vest,22,24,3,,,108106,,,,Iv,108115,Farcaşa,,43715500,2650989,1004584,26,2.65099E+12,,,,,,,1
Ro,6,Nord-Vest,22,24,3,,,108151,,,,Iv,108160,Giuleşti,,43716000,2651124,1005285,26,2.65112E+12,,,,,,,1
Ro,6,Nord-Vest,22,24,3,,,108204,,,,Iv,108213,Ieud,,43717000,2651307,1006085,26,2.65131E+12,,,,,,,1
Ro,6,Nord-Vest,22,24,3,,,108222,,,,Iv,108231,Lapuş,,43717500,2651390,1006504,26,2.65139E+12,,,,,,,1
Ro,6,Nord-Vest,22,24,3,,,108240,,,,Iv,108259,Leordina,,43718000,2651406,1006573,26,2.65141E+12,,,,,,,1
Ro,6,Nord-Vest,22,24,3,,,108268,,,,Iv,108277,Mireşu Mare,,43718500,2651603,1007555,26,2.6516E+12,,,,,,,1
Ro,6,Nord-Vest,22,24,3,,,108348,,,,Iv,108357,Moisei,,43719500,2651631,1007658,26,2.65163E+12,,,,,,,1
Ro,6,Nord-Vest,22,24,3,,,108366,,,,Iv,108375,Oarţa De Jos,,43720000,2651825,1008113,26,2.65183E+12,,,,,,,1
Ro,6,Nord-Vest,22,24,3,,,108400,,,,Iv,108419,Ocna Şugatag,,43720500,2651834,1008162,26,2.65183E+12,,,,,,,1
Ro,6,Nord-Vest,22,24,3,,,108455,,,,Iv,108464,Petrova,,43721000,2652171,1008808,26,2.65217E+12,,,,,,,1
Ro,6,Nord-Vest,22,24,3,,,108473,,,,Iv,108482,Poienile De Sub Munte,,43722000,2652249,1009287,26,2.65225E+12,,,,,,,1
Ro,6,Nord-Vest,22,24,3,,,108491,,,,Iv,108507,Remetea Chioarului,,43723000,2652373,1009939,26,2.65237E+12,,,,,,,1
Ro,6,Nord-Vest,22,24,3,,,108552,,,,Iv,108561,Remeţi,,43723500,2652375,1009946,26,2.65238E+12,,,,,,,1
Ro,6,Nord-Vest,22,24,3,,,108598,,,,Iv,108605,Repedea,,43724000,2652376,1009952,26,2.65238E+12,,,,,,,1
Ro,6,Nord-Vest,22,24,3,,,108614,,,,Iv,108623,Rona De Jos,,43724500,2652405,1010048,26,2.65241E+12,,,,,,,1
Ro,6,Nord-Vest,22,24,3,,,108632,,,,Iv,108641,Rona De Sus,,43725000,2652406,1010049,26,2.65241E+12,,,,,,,1
Ro,6,Nord-Vest,22,24,3,,,108669,,,,Iv,108678,Rozavlea,,43725500,2652421,1010124,26,2.65242E+12,,,,,,,1
Ro,6,Nord-Vest,22,24,3,,,108696,,,,Iv,108703,Ruscova,,43726000,2652433,1010196,26,2.65243E+12,,,,,,,1
Ro,6,Nord-Vest,22,24,3,,,108712,,,,Iv,108721,Satulung,,43727000,2652465,1010362,26,2.65247E+12,,,,,,,1
Ro,6,Nord-Vest,22,24,3,,,108794,,,,Iv,108801,Sacalaşeni,,43728000,2652470,1010379,26,2.65247E+12,,,,,,,1
Ro,6,Nord-Vest,22,24,3,,,108874,,,,Iv,108883,Sacel,,43729000,2652473,1010390,26,2.65247E+12,,,,,,,1
Ro,6,Nord-Vest,22,24,3,,,108918,,,,Iv,108927,Salsig,,43730000,2652492,1010469,26,2.65249E+12,,,,,,,1
Ro,6,Nord-Vest,22,24,3,,,108945,,,,Iv,108954,Sapînţa,,43730500,2652497,1010479,26,2.6525E+12,,,,,,,1
Ro,6,Nord-Vest,22,24,3,,,109005,,,,Iv,109014,Strîmtura,,43731000,2652674,1011322,26,2.65267E+12,,,,,,,1
Ro,6,Nord-Vest,22,24,3,,,109041,,,,Iv,109050,Suciu De Sus,,43731500,2652685,1011390,26,2.65269E+12,,,,,,,1
Ro,6,Nord-Vest,22,24,3,,,109096,,,,Iv,109103,Şiseşti,,43732500,2652748,1011606,26,2.65275E+12,,,,,,,1
Ro,6,Nord-Vest,22,24,3,,,109354,,,,Iv,109363,Valea Chioarului,,43737000,2652981,1012705,26,2.65298E+12,,,,,,,1
Ro,6,Nord-Vest,22,24,3,,,109425,,,,Iv,109434,Vima Mica,,43738000,2653071,1013385,26,2.65307E+12,,,,,,,1
Ro,6,Nord-Vest,22,24,3,,,109504,,,,Iv,109513,Vişeu De Jos,,43739000,2653079,1013415,26,2.65308E+12,,,,,,,1
Ro,6,Nord-Vest,22,24,3,,,179604,,,,Iv,107500,Poienile Izei,,43721500,2652250,1009288,26,2.65225E+12,,,,,,,1
Ro,6,Nord-Vest,22,24,3,,,179613,,,,V,108687,Şieu,,43723000,2652728,1011557,26,2.65273E+12,,,,,,,1
Ro,6,Nord-Vest,22,24,3,,,179622,,,,V,109069,Groşii Ţibleşului,,43731600,2651203,3005550,26,2.6512E+12,,,,,,,1
Ro,6,Nord-Vest,22,24,3,,,179837,,,,V,108829,Coaş,,43728200,2650653,3002997,26,2.65065E+12,,,,,,,1
Ro,6,Nord-Vest,22,24,3,,,179846,,,,V,108838,Coltau,,43728300,2650671,3003095,26,2.65067E+12,,,,,,,1
Ro,6,Nord-Vest,22,24,3,,,179855,,,,V,108936,Gârdani,,43730100,2651079,3005099,26,2.65108E+12,,,,,,,1
Ro,6,Nord-Vest,22,24,3,,,179864,,,,V,107341,Onceşti,,43703700,2651857,3008276,26,2.65186E+12,,,,,,,1
Ro,6,Nord-Vest,22,30,3,,,136553,,,,Iv,136562,Capleni,,44708000,3250500,1002227,32,3.2505E+12,,,,,,,1
Ro,6,Nord-Vest,22,30,3,,,136713,,,,Iv,136722,Acîş,,44700500,3250006,1000016,32,3.25001E+12,,,,,,,1
Ro,6,Nord-Vest,22,30,3,,,136768,,,,Iv,136777,Andrid,,44701000,3250059,1000212,32,3.25006E+12,,,,,,,1
Ro,6,Nord-Vest,22,30,3,,,136802,,,,Iv,136811,Apa,,44701500,3250064,1000238,32,3.25006E+12,,,,,,,1
Ro,6,Nord-Vest,22,30,3,,,136919,,,,Iv,136928,Batarci,,44703000,3250186,1000784,32,3.25019E+12,,,,,,,1
Ro,6,Nord-Vest,22,30,3,,,136964,,,,Iv,136973,Beltiug,,396600,3250208,1000952,32,3.25021E+12,,,,,,,1
Ro,6,Nord-Vest,22,30,3,,,137032,,,,Iv,137041,Berveni,,44705000,3250228,1001027,32,3.25023E+12,,,,,,,1
Ro,6,Nord-Vest,22,30,3,,,137069,,,,Iv,137078,Bixad,,44705500,3250256,1001123,32,3.25026E+12,,,,,,,1
Ro,6,Nord-Vest,22,30,3,,,137103,,,,Iv,137112,Bîrsau De Sus,,44703600,3250269,1000859,32,3.25027E+12,,,,,,,1
Ro,6,Nord-Vest,22,30,3,,,137130,,,,Iv,137149,Bogdand,,44706000,3250296,1001257,32,3.2503E+12,,,,,,,1
Ro,6,Nord-Vest,22,30,3,,,137185,,,,Iv,137194,Botiz,,44706500,3250333,1001447,32,3.25033E+12,,,,,,,1
Ro,6,Nord-Vest,22,30,3,,,137229,,,,Iv,137238,Calineşti-Oaş,,44707000,3250488,1002171,32,3.25049E+12,,,,,,,1
Ro,6,Nord-Vest,22,30,3,,,137274,,,,Iv,137283,Camarzana,,44707500,3250495,1002204,32,3.2505E+12,,,,,,,1
Ro,6,Nord-Vest,22,30,3,,,137292,,,,Iv,137309,Cauaş,,44708500,3250514,1002304,32,3.25051E+12,,,,,,,1
Ro,6,Nord-Vest,22,30,3,,,137363,,,,Iv,137372,Cehaluţ,,44709600,3250527,1002444,32,3.25053E+12,,,,,,,1
Ro,6,Nord-Vest,22,30,3,,,137407,,,,Iv,137416,Certeze,,44710000,3250550,1002529,32,3.25055E+12,,,,,,,1
Ro,6,Nord-Vest,22,30,3,,,137443,,,,Iv,137452,Craidorolţ,,44710500,3250759,1003488,32,3.25076E+12,,,,,,,1
Ro,6,Nord-Vest,22,30,3,,,137504,,,,Iv,137513,Crucişor,,44711000,3250794,1003638,32,3.25079E+12,,,,,,,1
Ro,6,Nord-Vest,22,30,3,,,137540,,,,Iv,137559,Culciu Mare,,44711900,3250803,1003694,32,3.2508E+12,,,,,,,1
Ro,6,Nord-Vest,22,30,3,,,137611,,,,Iv,137620,Doba,,44729100,3250874,1004091,32,3.25087E+12,,,,,,,1
Ro,6,Nord-Vest,22,30,3,,,137675,,,,Iv,137684,Dorolţ,,44713000,3250912,1004219,32,3.25091E+12,,,,,,,1
Ro,6,Nord-Vest,22,30,3,,,137728,,,,Iv,137737,Foieni,,44713500,3251029,1004821,32,3.25103E+12,,,,,,,1
Ro,6,Nord-Vest,22,30,3,,,137746,,,,Iv,137755,Gherţa Mica,,44714000,3251099,1005196,32,3.2511E+12,,,,,,,1
Ro,6,Nord-Vest,22,30,3,,,137764,,,,Iv,137773,Halmeu,,44714500,3251227,1005688,32,3.25123E+12,,,,,,,1
Ro,6,Nord-Vest,22,30,3,,,137844,,,,Iv,137853,Hodod,,44715500,3251258,1005850,32,3.25126E+12,,,,,,,1
Ro,6,Nord-Vest,22,30,3,,,137899,,,,Iv,137906,Homorodu De Mijloc,,44716300,3251266,1005884,32,3.25127E+12,,,,,,,1
Ro,6,Nord-Vest,22,30,3,,,137960,,,,Iv,137979,Lazuri,,44717000,3251385,1006474,32,3.25139E+12,,,,,,,1
Ro,6,Nord-Vest,22,30,3,,,138084,,,,Iv,138093,Medieşu Aurit,,44718500,3251551,1007327,32,3.25155E+12,,,,,,,1
Ro,6,Nord-Vest,22,30,3,,,138164,,,,Iv,138173,Micula,,44719500,3251572,1007426,32,3.25157E+12,,,,,,,1
Ro,6,Nord-Vest,22,30,3,,,138208,,,,Iv,138217,Moftinu Mic,,44720700,3251624,1007632,32,3.25162E+12,,,,,,,1
Ro,6,Nord-Vest,22,30,3,,,138280,,,,Iv,138299,Odoreu,,44721000,3251840,1008192,32,3.25184E+12,,,,,,,1
Ro,6,Nord-Vest,22,30,3,,,138351,,,,Iv,138360,Oraşu Nou,,44722000,3252079,1008303,32,3.25208E+12,,,,,,,1
Ro,6,Nord-Vest,22,30,3,,,138431,,,,Iv,138440,Pauleşti,,44723000,3252134,1008596,32,3.25213E+12,,,,,,,1
Ro,6,Nord-Vest,22,30,3,,,138501,,,,Iv,138510,Petreşti,,44724000,3252166,1008769,32,3.25217E+12,,,,,,,1
Ro,6,Nord-Vest,22,30,3,,,138538,,,,Iv,138547,Pir,,44724500,3252187,1008897,32,3.25219E+12,,,,,,,1
Ro,6,Nord-Vest,22,30,3,,,138574,,,,Iv,138583,Pişcolt,,44725000,3252191,1008926,32,3.25219E+12,,,,,,,1
Ro,6,Nord-Vest,22,30,3,,,138618,,,,Iv,138627,Pomi,,44725500,3252255,1009325,32,3.25226E+12,,,,,,,1
Ro,6,Nord-Vest,22,30,3,,,138663,,,,Iv,138672,Sanislau,,44726000,3252451,1010268,32,3.25245E+12,,,,,,,1
Ro,6,Nord-Vest,22,30,3,,,138734,,,,Iv,138743,Santau,,44727000,3252453,1010270,32,3.25245E+12,,,,,,,1
Ro,6,Nord-Vest,22,30,3,,,138770,,,,Iv,138789,Sacaşeni,,44727500,3252471,1010386,32,3.25247E+12,,,,,,,1
Ro,6,Nord-Vest,22,30,3,,,138805,,,,Iv,138814,Sauca,,44728000,3252505,1010542,32,3.25251E+12,,,,,,,1
Ro,6,Nord-Vest,22,30,3,,,138869,,,,Iv,138878,Socond,,44728500,3252627,1011082,32,3.25263E+12,,,,,,,1
Ro,6,Nord-Vest,22,30,3,,,138921,,,,Iv,138930,Supuru De Jos,,44730000,3252693,1011419,32,3.25269E+12,,,,,,,1
Ro,6,Nord-Vest,22,30,3,,,139009,,,,Iv,139018,Tarna Mare,,44731000,3252792,1011764,32,3.25279E+12,,,,,,,1
Ro,6,Nord-Vest,22,30,3,,,139054,,,,Iv,139063,Terebeşti,,44732000,3252827,1011986,32,3.25283E+12,,,,,,,1
Ro,6,Nord-Vest,22,30,3,,,139107,,,,Iv,139116,Tiream,,44723500,3252845,1012044,32,3.25285E+12,,,,,,,1
Ro,6,Nord-Vest,22,30,3,,,139143,,,,Iv,139152,Tîrşolţ,,44731500,3252855,1011923,32,3.25286E+12,,,,,,,1
Ro,6,Nord-Vest,22,30,3,,,139170,,,,Iv,139189,Turţ,,44733000,3252912,1012310,32,3.25291E+12,,,,,,,1
Ro,6,Nord-Vest,22,30,3,,,139214,,,,Iv,139223,Turulung,,44733500,3252913,1012312,32,3.25291E+12,,,,,,,1
Ro,6,Nord-Vest,22,30,3,,,139250,,,,Iv,139269,Urziceni,,44734000,3252966,1012591,32,3.25297E+12,,,,,,,1
Ro,6,Nord-Vest,22,30,3,,,139287,,,,Iv,139296,Valea Vinului,,44734500,3253011,1013023,32,3.25301E+12,,,,,,,1
Ro,6,Nord-Vest,22,30,3,,,139330,,,,Iv,139349,Vama,,44735000,3253013,1013032,32,3.25301E+12,,,,,,,1
Ro,6,Nord-Vest,22,30,3,,,139358,,,,Iv,139367,Vetiş,,44735500,3253053,1013310,32,3.25305E+12,,,,,,,1
Ro,6,Nord-Vest,22,30,3,,,139394,,,,Iv,139401,Viile Satu Mare,,44736000,3253064,1013358,32,3.25306E+12,,,,,,,1
Ro,6,Nord-Vest,22,30,3,,,179677,,,,V,136571,Camin,,44708100,3250496,3002206,32,3.2505E+12,,,,,,,1
Ro,6,Nord-Vest,22,30,3,,,179873,,,,V,137201,Agriş,,44706600,3250021,3000068,32,3.25002E+12,,,,,,,1
Ro,6,Nord-Vest,22,30,3,,,179882,,,,V,138690,Ciumeşti,,44726200,3250627,3002909,32,3.25063E+12,,,,,,,1
Ro,6,Nord-Vest,22,30,3,,,180028,,,,V,137835,Porumbeşti,,44715200,3252269,3009398,32,3.25227E+12,,,,,,,1
Ro,6,Nord-Vest,22,30,3,,,180091,,,,V,138404,Racşa,,44722400,3252310,3009672,32,3.25231E+12,,,,,,,1
Ro,6,Nord-Vest,22,31,3,,,139937,,,,Iv,139946,Agrij,,45700500,3350020,1000067,33,3.35002E+12,,,,,,,1
Ro,6,Nord-Vest,22,31,3,,,139982,,,,Iv,139991,Almaşu,,45701000,3350044,1000151,33,3.35004E+12,,,,,,,1
Ro,6,Nord-Vest,22,31,3,,,140084,,,,Iv,140093,Babeni,,45702000,3350139,1000538,33,3.35014E+12,,,,,,,1
Ro,6,Nord-Vest,22,31,3,,,140146,,,,Iv,140155,Balan,,45702500,3350151,1000633,33,3.35015E+12,,,,,,,1
Ro,6,Nord-Vest,22,31,3,,,140208,,,,Iv,140217,Banişor,,45703000,3350175,1000728,33,3.35018E+12,,,,,,,1
Ro,6,Nord-Vest,22,31,3,,,140244,,,,Iv,140253,Benesat,,45703500,3350209,1000956,33,3.35021E+12,,,,,,,1
Ro,6,Nord-Vest,22,31,3,,,140280,,,,Iv,140299,Bobota,,45704000,3350283,1001191,33,3.35028E+12,,,,,,,1
Ro,6,Nord-Vest,22,31,3,,,140324,,,,Iv,140333,Bocşa,,45704500,3350286,1001206,33,3.35029E+12,,,,,,,1
Ro,6,Nord-Vest,22,31,3,,,140379,,,,Iv,140388,Buciumi,,45705000,3350406,1001734,33,3.35041E+12,,,,,,,1
Ro,6,Nord-Vest,22,31,3,,,140440,,,,Iv,140459,Camar,,45706000,3350460,1002019,33,3.35046E+12,,,,,,,1
Ro,6,Nord-Vest,22,31,3,,,140477,,,,Iv,140486,Carastelec,,45706500,3350462,1002053,33,3.35046E+12,,,,,,,1
Ro,6,Nord-Vest,22,31,3,,,140501,,,,Iv,140510,Chieşd,,45707000,3350568,1002626,33,3.35057E+12,,,,,,,1
Ro,6,Nord-Vest,22,31,3,,,140547,,,,Iv,140556,Cizer,,45707500,3350634,1002948,33,3.35063E+12,,,,,,,1
Ro,6,Nord-Vest,22,31,3,,,140583,,,,Iv,140592,Coşeiu,,45708000,3350738,1003381,33,3.35074E+12,,,,,,,1
Ro,6,Nord-Vest,22,31,3,,,140627,,,,Iv,140636,Crasna,,45708500,3350762,1003497,33,3.35076E+12,,,,,,,1
Ro,6,Nord-Vest,22,31,3,,,140672,,,,Iv,140681,Creaca,,45709000,3350768,1003539,33,3.35077E+12,,,,,,,1
Ro,6,Nord-Vest,22,31,3,,,140770,,,,Iv,140789,Cristolţ,,45710000,3350782,1003582,33,3.35078E+12,,,,,,,1
Ro,6,Nord-Vest,22,31,3,,,140823,,,,Iv,140832,Crişeni,,45710500,3350785,1003596,33,3.35079E+12,,,,,,,1
Ro,6,Nord-Vest,22,31,3,,,140869,,,,Iv,140878,Cuzaplac,,45711000,3350817,1003780,33,3.35082E+12,,,,,,,1
Ro,6,Nord-Vest,22,31,3,,,140958,,,,Iv,140967,Dobrin,,45712000,3350884,1004130,33,3.35088E+12,,,,,,,1
Ro,6,Nord-Vest,22,31,3,,,141027,,,,Iv,141036,Dragu,,45713000,3350923,1004260,33,3.35092E+12,,,,,,,1
Ro,6,Nord-Vest,22,31,3,,,141081,,,,Iv,141090,Fildu De Jos,,45713500,3351006,1004724,33,3.35101E+12,,,,,,,1
Ro,6,Nord-Vest,22,31,3,,,141134,,,,Iv,141143,Gîlgau,,45714000,3351129,1005067,33,3.35113E+12,,,,,,,1
Ro,6,Nord-Vest,22,31,3,,,141232,,,,Iv,141241,Gîrbou,,45715000,3351132,1005081,33,3.35113E+12,,,,,,,1
Ro,6,Nord-Vest,22,31,3,,,141312,,,,Iv,141321,Halmaşd,,45716000,3351226,1005687,33,3.35123E+12,,,,,,,1
Ro,6,Nord-Vest,22,31,3,,,141376,,,,Iv,141385,Hereclean,,45716500,3351248,1005792,33,3.35125E+12,,,,,,,1
Ro,6,Nord-Vest,22,31,3,,,141447,,,,Iv,141456,Hida,,45717500,3351250,1005807,33,3.35125E+12,,,,,,,1
Ro,6,Nord-Vest,22,31,3,,,141535,,,,Iv,141544,Horoatu Crasnei,,45718500,3351275,1005916,33,3.35128E+12,,,,,,,1
Ro,6,Nord-Vest,22,31,3,,,141580,,,,Iv,141599,Ileanda,,45719000,3351312,1006112,33,3.35131E+12,,,,,,,1
Ro,6,Nord-Vest,22,31,3,,,141722,,,,Iv,141731,Ip,,45721000,3351331,1006193,33,3.35133E+12,,,,,,,1
Ro,6,Nord-Vest,22,31,3,,,141786,,,,Iv,141795,Letca,,45721500,3351410,1006600,33,3.35141E+12,,,,,,,1
Ro,6,Nord-Vest,22,31,3,,,141884,,,,Iv,141893,Lozna,,45722500,3351440,1006733,33,3.35144E+12,,,,,,,1
Ro,6,Nord-Vest,22,31,3,,,141946,,,,Iv,141955,Marca,,45723000,3351488,1007002,33,3.35149E+12,,,,,,,1
Ro,6,Nord-Vest,22,31,3,,,142006,,,,Iv,142015,Maerişte,,45723500,3351506,1007079,33,3.35151E+12,,,,,,,1
Ro,6,Nord-Vest,22,31,3,,,142079,,,,Iv,142088,Meseşenii De Jos,,45724500,3351563,1007382,33,3.35156E+12,,,,,,,1
Ro,6,Nord-Vest,22,31,3,,,142122,,,,Iv,142131,Mirşid,,45725000,3351608,1007570,33,3.35161E+12,,,,,,,1
Ro,6,Nord-Vest,22,31,3,,,142177,,,,Iv,142186,Napradea,,45725500,3351786,1007890,33,3.35179E+12,,,,,,,1
Ro,6,Nord-Vest,22,31,3,,,142239,,,,Iv,142248,Nuşfalau,,45726000,3351822,1008104,33,3.35182E+12,,,,,,,1
Ro,6,Nord-Vest,22,31,3,,,142284,,,,Iv,142293,Pericei,,45726500,3352150,1008696,33,3.35215E+12,,,,,,,1
Ro,6,Nord-Vest,22,31,3,,,142337,,,,Iv,142346,Plopiş,,45727000,3352206,1009022,33,3.35221E+12,,,,,,,1
Ro,6,Nord-Vest,22,31,3,,,142373,,,,Iv,142382,Poiana Blenchii,,45727500,3352232,1009196,33,3.35223E+12,,,,,,,1
Ro,6,Nord-Vest,22,31,3,,,142426,,,,Iv,142435,Românaşi,,45728000,3352399,1010028,33,3.3524E+12,,,,,,,1
Ro,6,Nord-Vest,22,31,3,,,142499,,,,Iv,142505,Rus,,45729000,3352430,1010185,33,3.35243E+12,,,,,,,1
Ro,6,Nord-Vest,22,31,3,,,142550,,,,Iv,142569,Salaţig,,45729500,3352485,1010423,33,3.35249E+12,,,,,,,1
Ro,6,Nord-Vest,22,31,3,,,142612,,,,Iv,142621,Sîg,,45730000,3352581,1010557,33,3.35258E+12,,,,,,,1
Ro,6,Nord-Vest,22,31,3,,,142676,,,,Iv,142685,Sînmihaiu Almaşului,,45730500,3352591,1010616,33,3.35259E+12,,,,,,,1
Ro,6,Nord-Vest,22,31,3,,,142710,,,,Iv,142729,Someş-Odorhei,,45731000,3352633,1011114,33,3.35263E+12,,,,,,,1
Ro,6,Nord-Vest,22,31,3,,,142774,,,,Iv,142783,Surduc,,45731500,3352698,1011430,33,3.3527E+12,,,,,,,1
Ro,6,Nord-Vest,22,31,3,,,142854,,,,Iv,142863,Şamşud,,45732500,3352706,1011466,33,3.35271E+12,,,,,,,1
Ro,6,Nord-Vest,22,31,3,,,142881,,,,Iv,142890,Şarmaşag,,45733000,3352710,1011487,33,3.35271E+12,,,,,,,1
Ro,6,Nord-Vest,22,31,3,,,142952,,,,Iv,142961,Valcau De Jos,,45734500,3352978,1012634,33,3.35298E+12,,,,,,,1
Ro,6,Nord-Vest,22,31,3,,,143021,,,,Iv,143030,Vîrşolţ,,45735500,3353104,1013256,33,3.3531E+12,,,,,,,1
Ro,6,Nord-Vest,22,31,3,,,143067,,,,Iv,143076,Zalha,,45736000,3353158,1013602,33,3.35316E+12,,,,,,,1
Ro,6,Nord-Vest,22,31,3,,,143147,,,,Iv,143156,Zimbor,,45737000,3353177,1013692,33,3.35318E+12,,,,,,,1
Ro,6,Nord-Vest,22,31,3,,,179631,,,,Iv,139973,Treznea,,45734000,3352886,1012217,33,3.35289E+12,,,,,,,1
Ro,6,Nord-Vest,22,31,3,,,179695,,,,V,142541,Şimişna,,45729400,3352736,3011570,33,3.35274E+12,,,,,,,1
Ro,6,Nord-Vest,22,31,3,,,180037,,,,V,142266,Boghiş,,45726200,3350303,3001280,33,3.3503E+12,,,,,,,1
Ro,6,Nord-Vest,23,5,3,,,26582,,,,V,26608,Betfia,,41749700,552590,3001036,5,5.52591E+11,,,,,,,1
Ro,6,Nord-Vest,23,5,3,,,26582,,,,V,26617,Cihei,,41749800,552590,3002744,5,5.52591E+11,,,,,,,1
